base_url,page_links,card_links,request_time_stamp,dw_insert_timestamp
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-aztec-prism-indooroutdoor/Beige/200GBCB24A-P.html,2021-12-14 15:11:27.477288,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-jute-and-denim-even-stripes/Denim/200TADR03A-P.html,2021-12-14 15:11:38.317248,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-striped-hourglass/Light-Gray/200ECRK14A-P.html,2021-12-14 15:11:36.580482,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-flatweave-solid-tassel/Dark-Gray/200HCTR01A-P.html,2021-12-14 15:11:39.879185,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-ombre/Black/200RZBD15A-P.html,2021-12-14 15:12:05.940325,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-ivied-blossoms-washable/Beige/200HJAU05A-P.html,2021-12-14 15:11:54.266314,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-banded-shag/Rust/200GCAL02A-P.html,2021-12-14 15:11:59.610636,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-ring-around-the-rosette/Charcoal/200BDSM12A-P.html,2021-12-14 15:12:07.883346,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-mosaic-medallion/Blue/200KKCB11A-P.html,2021-12-14 15:12:11.464835,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-cardinal-peony-vineyard/Gray/200RZBD26A-P.html,2021-12-15 07:25:16.950477,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-whitney-vintage-abstract/Light-Gray/200LPBL05A-P.html,2021-12-14 15:12:20.609688,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-octopus/Gray/200ERLR05A-P.html,2021-12-14 15:12:38.968613,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-kids-dotted-striped-shag/Multi/200OZXL05A-P.html,2021-12-14 15:12:53.569160,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-paddle/Black/200JRVKT17A-P.html,2021-12-14 15:12:51.737914,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-cross-braided-jute-trellis/Natural/200TAJT17A-P.html,2021-12-14 15:13:04.721718,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-vintage-cardinal-medallion/Beige/200RZAB18A-P.html,2021-12-14 15:13:06.675872,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-moroccan-trellis-tassel/Ivory/200STGL06A-P.html,2021-12-14 15:13:53.239069,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-faded-tribal-fringe/Silver/200DCRS01A-P.html,2021-12-14 15:13:19.070831,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-modern-abstract/Silver/200AWCE06A-P.html,2021-12-14 15:13:46.708699,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-morse-awning-stripes/Navy/200MTNR01A-P.html,2021-12-14 15:13:57.386101,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-moroccan-trellis/Black-And-White/200RZBD16A-P.html,2021-12-14 15:14:01.315848,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-seagrass-herringbone/Natural/200HJSG02A-P.html,2021-12-14 15:14:02.134965,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-zahara-faux-cowhide-washable/Brown/200BIWB01A-P.html,2021-12-14 15:14:09.838315,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-paddle/Gray/200JRVKT17A-P.html,2021-12-14 15:14:25.810640,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-nordic-emblems-washable/Light-Gray/200BIRV01A-P.html,2021-12-14 15:14:25.113944,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-reverse-herringbone/Gray/200RZBD94A-P.html,2021-12-14 15:14:30.240661,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-florid-dreams/Gold/200RZAB07A-P.html,2021-12-14 15:14:38.274789,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-faux-rabbit-shag/White/200HJFR01A-P.html,2021-12-14 15:14:38.171788,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-native-indooroutdoor-with-tassels/Blue/200BDSI04A-P.html,2021-12-14 15:14:48.063410,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-double-border-solid/Ivory/200MTVS177A-P.html,2021-12-14 15:15:06.968804,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-faded-persian/Green/200KSRS09A-P.html,2021-12-14 15:15:05.953069,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-flatweave-solid-tassel/Gray/200HCTR01A-P.html,2021-12-14 15:15:02.309010,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-southwestern-bordered/Orange/200KSRS05A-P.html,2021-12-14 15:15:13.625917,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-washable-solid-shag/Cream/200BIVD01A-P.html,2021-12-14 15:15:25.314855,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-wool-medallion/Ivory/200RUCS05A-P.html,2021-12-14 15:15:19.007558,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-faded-denim-stripes/Blue/200HMDM01A-P.html,2021-12-14 15:15:26.262594,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-luna-washable-shag/Light-Gray/200HJWT01A-P.html,2021-12-14 15:15:34.830861,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-tarnished-medallion-tassel/Beige/200ACNZ03A-P.html,2021-12-14 15:15:53.941709,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=7,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-tribal-mural-washable/Light-Gray/200HJAU15A-P.html,2021-12-14 15:15:39.236889,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-jute-converging-chevron/Natural/200TAJT11A-P.html,2021-12-14 15:15:50.079692,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-ombre-shag/Yellow/200HJOS01A-P.html,2021-12-14 15:15:48.622512,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-scandinavia-diamond/Gray/200MTVS174A-P.html,2021-12-14 15:16:03.243915,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-solid-braided-indooroutdoor/Aqua/200HJFV01A-P.html,2021-12-14 15:16:09.063508,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-moroccan-tasseled/White/200GCDI02A-P.html,2021-12-14 15:16:05.359515,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-striped-shaggy/Navy-Multi/200HJZOM1A-P.html,2021-12-14 15:16:11.334542,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-bridget-diamond-medallion/Purple/200RZBD33A-P.html,2021-12-14 15:16:18.916938,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-moroccan-trellis/Pink/200RZBD16A-P.html,2021-12-14 15:16:23.083086,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-braided-texture-indooroutdoor/Ivory/200HJTB01A-P.html,2021-12-14 15:16:25.660774,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-chunky-jute-tasseled/Blue/200NCCL01-P.html,2021-12-14 15:16:49.757077,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-emmy-washable-geometric/Beige/200LPKV16A-P.html,2021-12-14 15:16:36.847054,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-vibrant-adileh/Orange/200SPRE21A-P.html,2021-12-14 15:16:35.161803,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-kaleidoscope/Multi/200ECCR23A-P.html,2021-12-14 15:17:19.303854,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-textured-tasseled/Gray/200KKLR11A-P.html,2021-12-14 15:17:04.922263,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-moroccan-diamonds-indooroutdoor/Ivory/200OWDN23A-P.html,2021-12-14 15:17:33.443480,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-striped-border-indooroutdoor-flatweave/Dark-Gray/200GBCB02A-P.html,2021-12-15 07:25:29.371109,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-oriental-medallion-washable/Rust/200BIRV04A-P.html,2021-12-14 15:17:59.636155,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-tasseled-medallion/Gray/200KHMC04A-P.html,2021-12-14 15:18:21.518433,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-splattered-abstract/Gray/200MELA06A-P.html,2021-12-14 15:18:10.508383,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-iris-fading-oriental-medallion/Blue/200KKCB26A-P.html,2021-12-14 15:18:31.580744,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-contemporary-handmade-wool-pebbles-cobblestone/Natural/200PB01-P.html,2021-12-14 15:18:19.346566,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-iris-medallion-flatweave/Multi/200KVMS05A-P.html,2021-12-14 15:18:33.376221,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-maria-oasis-medallion-washable/Navy/200BIRV33A-P.html,2021-12-14 15:18:30.880523,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-jada-abstract-leaves/Light-Gray/200BDSM07A-P.html,2021-12-14 15:19:14.939611,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-textured-helix-trellis/Gray/200KKLR10A-P.html,2021-12-14 15:19:01.302027,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-filigree-indooroutdoor-flatweave/Beige/200GBCB21A-P.html,2021-12-14 15:18:51.065968,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-katrina-blooming-rosette/Purple/200RZBD32A-P.html,2021-12-14 15:19:03.738766,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-moroccan-collage/Multi/200OZXL10A-P.html,2021-12-14 15:19:46.290551,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-alexia-diamond-tasseled/Rust/200OZFG10A-P.html,2021-12-14 15:19:25.558316,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-faded-shadow-mystique/Blue/200RZBD29A-P.html,2021-12-14 15:19:31.199765,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-distressed-medallion/Rust/200KHMC07A-P.html,2021-12-14 15:19:39.543879,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-castle-medallion-washable/Rust/200BIRV05A-P.html,2021-12-14 15:19:48.318484,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-flatweave-cotton-giant-octopus/Aqua/200TATP03A-P.html,2021-12-14 15:19:54.336283,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-timeworn-charm/Rust/200KHMC34A-P.html,2021-12-14 15:19:59.040474,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-moroccan-diamond/Ivory/200MJSM18A-P.html,2021-12-14 15:19:57.396544,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-striped-border-indooroutdoor-flatweave/Navy/200GBCB02A-P.html,2021-12-14 15:20:09.193002,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-pip-trellis-kids/Multi/200OZXL11A-P.html,2021-12-14 15:20:09.771720,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-hand-braided-denim-and-jute-striped-diamonds/Off-White/200ASDR02A-P.html,2021-12-14 15:20:15.897584,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-evanescent-moroccan/Gray/200LPCT09A-P.html,2021-12-14 15:20:33.983598,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-fading-floral-fringe/Silver/200DCRS02A-P.html,2021-12-14 15:20:19.451593,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-chunky-jute-tasseled/Navy-Blue/200NCCL01-P.html,2021-12-14 15:20:35.584569,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-checker-weave-sisal/Gray/200ZHSS05A-P.html,2021-12-14 15:20:35.215263,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-distressed-persian/Light-Blue/200RZBD07A-P.html,2021-12-14 15:20:47.408611,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-alanna-buffalo-plaid-washable/Gray/200BIRV22A-P.html,2021-12-14 15:21:07.367824,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-bordered-lattice/Light-Gray/200ECRK13A-P.html,2021-12-14 15:20:48.854864,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-maria-oasis-medallion-washable/Rust/200BIRV33A-P.html,2021-12-14 15:21:13.125779,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-handwoven-jute-birdseye-diamond/Natural/200CLWA02A-P.html,2021-12-14 15:21:03.357401,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-katrina-blooming-rosette/Pink/200RZBD32A-P.html,2021-12-14 15:21:19.212062,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-bailey-washable-geometric/Ivory/200LPKV01A-P.html,2021-12-14 15:21:18.333124,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-ornate-medallion-tassel/Multi/200SVIN12A-P.html,2021-12-14 15:21:26.345097,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-double-carved-trellis/Charcoal/200MTVS169A-P.html,2021-12-14 15:21:26.231618,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-wool-textured/Gray/200SEBS02A-P.html,2021-12-14 15:21:33.457517,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-abstract-mural/Gold/200CFDR03A-P.html,2021-12-14 15:21:55.044019,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-fading-oriental-washable/Multi/200HJAU18A-P.html,2021-12-14 15:21:39.151087,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-abstract-rainfall/Black/200RZBD51A-P.html,2021-12-14 15:21:45.189567,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-peggy-washable-abstract/Blue/200BIRV56A-P.html,2021-12-15 07:25:44.065250,2022-01-13 19:33:41.512911
https://www.rugsusa.com/rugsusa/control/search-rugs,https://www.rugsusa.com/rugsusa/control/search-rugs?p=8,https://www.rugsusa.com//rugsusa/rugs/rugs-usa-shaded-medallion/Blue/200LPCT01A-P.html,2021-12-14 15:22:09.118916,2022-01-13 19:33:41.512911
